concordância_top1,concordância_top2,concordância_top3,definição_curta,nro_de_crianças_que_analisaram,palavra_dificil,pos_tag,scores_do_ranqueamento,sentença,sinônimos_anotados,sinônimos_ranqueados,spearman,termo_técnico,área_conhecimento,AoA,AoA_zipf,Concretenes,Concretenes_zipf,Imagery,Imagery_zipf,LM-News_log10,LM-News_log10_lemma,Subjective Frequency,Subjective Frequency_zipf,cd_jdp,cd_jdp_lema,cd_jdp_lema_zipf,cd_jdp_zipf,chars,chars_lemma,chars_lemma_zipf,chars_zipf,freq_guten,freq_guten_lemma,freq_guten_lemma_zipf,freq_guten_zipf,freq_jdp,freq_jdp_lemma,freq_jdp_lemma_zipf,freq_jdp_zipf,hypernyms,hypernyms_zipf,hyponyms,hyponyms_zipf,syllables,syllables_lemma,syllables_lemma_zipf,syllables_zipf,synsets,synsets_lemma,synsets_lemma_zipf,synsets_zipf
0.0,0.0,0.0,Meios desenvolvidos para conseguir alguma coisa.,0,estratégia,N,,É como se a humilhação fosse uma *estratégia* de poder .,"['artimanha', 'método', 'plano', 'técnica', 'manobra', 'tática']",,0.0,False,,6.79,3.89153745767256,3.59,3.66181268553726,3.44,3.64738297011462,-5.30348920822144,-5.30348920822144,4.33,3.72672720902657,0.0299343641007333,0.0299343641007333,3.0128095487662,3.0128095487662,5,5,3.77815125038364,3.77815125038364,36,0,3,4.56820172406699,1400,0,3,6.14643813528577,0,3,0,3,2,2,3.47712125471966,3.47712125471966,4,4,3.69897000433602,3.69897000433602
1.0,0.3333333333,0.3333333333,Quem estuda a história.,3,historiadores,N,"[1.0, 2.0, 3.0]","Os *historiadores* não têm muita certeza sobre quando , como e onde surgiu essa batalha fascinante .","['historiógrafo', 'cronista']","['historiadores', 'cronistas', 'historiógrafos']",-0.3333333333,False,,4.13,3.71011736511182,4.24,3.71933128698373,4.32,3.72591163229505,-4.76405477523804,-4.76405477523804,4.83,3.76566855475901,0.120121934473952,0.120121934473952,3.04926530176551,3.04926530176551,8,8,3.95424250943932,3.95424250943932,66,0,3,4.82607480270083,5773,0,3,6.7614767795447,0,3,0,3,4,4,3.69897000433602,3.69897000433602,4,4,3.69897000433602,3.69897000433602
0.0,0.0,0.0,"Coisas, o que é contável.",0,itens,N,,"Dividindo espaço com eles , vários *itens* vão entrando e saindo , como em uma","['ponto', 'parcela', 'objeto', 'unidade', 'parte', 'mercadoria', 'tópico', 'produto', 'elemento']",,0.0,True,Direito,6.04,3.84757265914211,3.22,3.62531245096167,3.73,3.67486114073781,-5.51889801025391,-5.36327981948853,3.59,3.66181268553726,0.0129624035371983,0.0341361601625793,3.01457772416814,3.00559332666399,7,8,3.95424250943932,3.90308998699194,9,0,3,4.0,542,0,3,5.73479982958885,0,3,0,3,3,4,3.69897000433602,3.60205999132796,0,4,3.69897000433602,3.0
0.0,0.0,0.0,"Aparência, forma ou aspecto que algo pode possuir.",0,modalidade,N,,"`` No Brasil , a *modalidade* é considerada amadora , não há liga profissional . ''","['variedade', 'gênero', 'espécie', 'tipo', 'variante', 'forma', 'sorte', 'qualidade', 'categoria', 'modo', 'modelo']",,0.0,True,"Música, Desporto, Filosofia, Esporte, Linguística, Lingüística",6.49,3.87448181769947,3.81,3.68214507637383,4.18,3.71432975974523,-6.516517162323,-5.92198896408081,3.28,3.63144376901317,0.00140059868728201,0.00552000659105265,3.00239071607215,3.0006078467059,10,9,4.0,4.04139268515823,2,0,3,3.47712125471966,51,0,3,4.7160033436348,0,3,0,3,4,4,3.69897000433602,3.69897000433602,0,1,3.30102999566398,3.0
0.3333333333,0.0,0.0,"Ação ou efeito de experimentar, testar.",3,experimento,N,"[1.0, 2.0, 3.0]","Mas há uma pista para essa suspeita : na década de 80 , nos EUA , um *experimento* não deixou os ratos de laboratório dormirem por dias .","['experimentação', 'experiência']","['experimento', 'experimentação', 'experiência']",-0.3333333333,False,,5.98,3.84385542262316,3.38,3.6414741105041,3.86,3.68663626926229,-6.17808103561401,-6.17808103561401,3.9,3.69019608002851,0.00233433114547002,0.00233433114547002,3.00101260571616,3.00101260571616,9,9,4.0,4.0,8,0,3,3.95424250943932,94,0,3,4.97772360528885,0,3,0,3,3,3,3.60205999132796,3.60205999132796,6,6,3.84509804001426,3.84509804001426
0.0,0.0,0.0,"Aparência, forma ou aspecto que algo pode possuir.",0,modalidade,N,,"`` No Brasil , a *modalidade* é considerada amadora , não há liga profissional . ''","['variedade', 'gênero', 'espécie', 'tipo', 'variante', 'forma', 'sorte', 'qualidade', 'categoria', 'modo', 'modelo']",,0.0,True,"Música, Desporto, Filosofia, Esporte, Linguística, Lingüística",7.05,3.90579588036787,3.48,3.65127801399814,4.37,3.72997428569956,-6.35894203186035,-6.35894203186035,3.5,3.65321251377534,0.0112871776563315,0.0112871776563315,3.00487450075551,3.00487450075551,13,13,4.14612803567824,4.14612803567824,11,0,3,4.07918124604763,477,0,3,5.67942789661212,0,3,0,3,5,5,3.77815125038364,3.77815125038364,0,0,3.0,3.0
0.0,0.0,0.0,"Pronunciar, dizer, comunicar.",0,falamos,V,,"Quando *falamos* , nossos gestos e o modo de pronunciar as palavras ajudam as outras pessoas a entender o que estamos dizendo .","['expressar', 'pronunciar', 'dizer', 'exprimir']",,0.0,True,Comércio,6.93,3.8992731873176,3.32,3.63548374681491,3.6,3.66275783168157,-5.63031387329102,-6.43062210083008,3.63,3.66558099101795,0.00140059868728201,0.0021695548293192,3.00094120506135,3.0006078467059,6,6,3.84509804001426,3.84509804001426,16,0,3,4.23044892137827,51,0,3,4.7160033436348,0,3,0,3,2,2,3.47712125471966,3.47712125471966,1,3,3.60205999132796,3.30102999566398
0.3333333333,0.3333333333,0.0,"Aquele que se especializou em psicologia, ciência que se dedica ao estudo dos processos mentais.",3,psicólogo,N,"[1.0, 2.0]","Assim que a morte for informada , o *psicólogo* alerta que a reação das crianças pode ser de negação .",['terapeuta'],"['psicólogo', 'terapeuta']",-0.3333333333,False,,4.13,3.71011736511182,4.24,3.71933128698373,4.32,3.72591163229505,-5.08842802047729,-4.76405477523804,4.83,3.76566855475901,0.0818938291269602,0.120121934473952,3.04926530176551,3.03418464368489,8,8,3.95424250943932,3.95424250943932,47,0,3,4.68124123737559,3707,0,3,6.56913972547246,0,3,0,3,4,4,3.69897000433602,3.69897000433602,3,4,3.69897000433602,3.60205999132796
0.0,0.0,0.0,Ação ou efeito de degradar ou de se degradar.,3,degradação,N,"[1.0, 2.0, 3.0, 4.0, 5.0]","A intenção , com isso , é facilitar sua *degradação* no ambiente – se funciona ou não , os pesquisadores ainda não conseguiram comprovar .","['deterioração', 'decomposição', 'apodrecimento', 'putrefação']","['putrefação', 'degradação', 'decomposição', 'deterioração', 'apodrecimento']",-0.1333333333,True,"Militar, Geologia",6.3,3.86332286012046,3.93,3.69284691927723,3.81,3.68214507637383,-5.28069400787354,-5.28069400787354,4.54,3.74350976472843,0.0110949386208222,0.0110949386208222,3.0047919363856,3.0047919363856,6,6,3.84509804001426,3.84509804001426,18,0,3,4.27875360095283,505,0,3,5.7041505168398,0,3,0,3,3,3,3.60205999132796,3.60205999132796,2,2,3.47712125471966,3.47712125471966
1.0,0.3333333333,0.3333333333,"Ação ou efeito de experimentar, testar.",3,experimento,N,"[1.0, 2.0, 3.0]",Uma semana depois ... Rex e Diná chamaram Zíper para ver o *experimento* .,"['experimentação', 'experiência']","['experimento', 'experimentação', 'experiência']",-0.3333333333,False,,7.42,3.92531209149965,2.93,3.59439255037543,2.88,3.58883172559421,-4.54665994644165,-5.20325183868408,4.07,3.70500795933334,0.00291104825199791,0.00255403290033779,3.00110778833271,3.00126241560623,8,7,3.90308998699194,3.95424250943932,51,0,3,4.7160033436348,109,0,3,5.04139268515823,0,3,0,3,4,3,3.60205999132796,3.69897000433602,0,3,3.60205999132796,3.0
1.0,1.0,0.0,"Qualidade, estado do que é imortal.",1,imortalidade,N,"[0.0, 2.0]","Os chineses perseguiam a *imortalidade* por meio de boa alimentação , prática de exercícios físicos e poções .",['longevidade'],"['longevidade', 'imortalidade']",1.0,False,,7.28,3.91803033678488,3.04,3.6063813651106,3.14,3.6170003411209,-4.6517481803894,-4.6517481803894,4.5,3.74036268949424,0.00832120396561668,0.00832120396561668,3.00359890005479,3.00359890005479,10,10,4.04139268515823,4.04139268515823,50,0,3,4.70757017609794,355,0,3,5.55144999797288,0,3,0,3,4,4,3.69897000433602,3.69897000433602,2,2,3.47712125471966,3.47712125471966
0.0,0.0,0.0,Aptidão ou competência para gerir sua própria vida.,0,autonomia,N,,"Mas Escócia , País de Gales e Irlanda do Norte também têm assembléias nacionais , com certa *autonomia* para tratar de questões mais locais , como saúde .","['soberania', 'liberdade', 'autossuficiência', 'emancipação', 'autogoverno', 'independência']",,0.0,False,,6.79,3.89153745767256,3.59,3.66181268553726,3.44,3.64738297011462,-5.53139781951904,-5.30348920822144,4.33,3.72672720902657,0.0198830088155329,0.0299343641007333,3.0128095487662,3.00855035652675,6,5,3.77815125038364,3.84509804001426,39,0,3,4.60205999132796,845,0,3,5.92737036303902,0,3,0,3,2,2,3.47712125471966,3.47712125471966,0,4,3.69897000433602,3.0
0.0,0.0,0.0,"Ação de treinar, de se preparar para disputas, torneios ou competições esportivas; treino.",0,treinamento,N,,Crianças pequenas e vovôs são muito bem-vindos na arena de *treinamento* .,"['ensaio', 'trenamento', 'capacitação', 'adestramento', 'treino', 'exercício', 'preparação', 'treno', 'treinagem', 'adestração', 'prática']",,0.0,False,,6.72,3.88761730033574,3.07,3.60959440922522,3.07,3.60959440922522,-5.51012992858887,-5.51012992858887,4.15,3.71180722904119,0.00573970834592041,0.00573970834592041,3.0024855971653,3.0024855971653,5,5,3.77815125038364,3.77815125038364,9,0,3,4.0,220,0,3,5.34439227368511,0,3,0,3,2,2,3.47712125471966,3.47712125471966,4,4,3.69897000433602,3.69897000433602
0.3333333333,0.0,0.0,Estado em que algo se encontra.,3,versão,N,"[0.0, 2.0, 3.0, 4.0]",Uma *versão* `` Frozen '' está no calendário para 2017 .,"['opção', 'alternativa', 'variante']","['opção', 'versão', 'variante', 'alternativa']",-0.2,False,,7.38,3.92324401863028,2.87,3.58771096501891,2.75,3.57403126772772,-5.63331079483032,-5.75198078155518,4.29,3.72345567203519,0.00107104605498036,0.00211462939060226,3.00091740223424,3.00046490047105,11,10,4.04139268515823,4.07918124604763,2,0,3,3.47712125471966,39,0,3,4.60205999132796,0,3,0,3,4,4,3.69897000433602,3.69897000433602,0,3,3.60205999132796,3.0
1.0,0.3333333333,0.3333333333,Característica ou particularidade daquilo que é denso; compacto.,3,densidade,N,"[1.0, 2.0, 3.0, 4.0]","Por isso , Mercúrio apresenta uma *densidade* muito alta , uma das maiores do Sistema Solar .","['consistência', 'espessura', 'grossura']","['consistência', 'espessura', 'grossura', 'densidade']",0.4666666667,True,"Geografia, Fotografia",6.7,3.88649072517248,3.22,3.62531245096167,3.37,3.64048143697042,-6.11781120300293,-6.48762702941895,2.88,3.58883172559421,2.74627193584709e-05,0.000219701754867767,3.00009540477989,3.00001192674371,9,9,4.0,4.0,2,0,3,3.47712125471966,1,0,3,3.30102999566398,0,3,0,3,4,4,3.69897000433602,3.69897000433602,0,1,3.30102999566398,3.0
0.3333333333,0.3333333333,0.0,"Isto é, limpeza.",3,faxina,V,"[1.0, 2.0]","Uma vez por mês , você vai ter de encarar uma *faxina* , lavando a gaiola e tudo o que tem dentro .",['limpeza'],"['limpeza', 'faxina']",-0.3333333333,False,,6.84,3.89431606268444,3.14,3.6170003411209,3.96,3.6954816764902,-5.30241107940674,-5.53762483596802,3.53,3.65609820201283,0.00115343421305578,0.00145552412599896,3.00063166650472,3.00050064144096,7,8,3.95424250943932,3.90308998699194,17,0,3,4.25527250510331,44,0,3,4.65321251377534,0,3,0,3,3,3,3.60205999132796,3.60205999132796,0,3,3.60205999132796,3.0
0.0,0.0,0.0,Meios desenvolvidos para conseguir alguma coisa.,3,estratégia,N,"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0]","Aqui , os pesquisadores da Fiocruz já começaram a testar a *estratégia* .","['método', 'artifício', 'plano', 'técnica', 'tática']","['tática', 'método', 'plano', 'artifício', 'estratégia', 'técnica']",0.1047619048,False,,6.9,3.89762709129044,4.11,3.70842090013471,4.45,3.73639650227664,-6.17458200454712,-5.78822708129883,3.15,3.61804809671209,0.000659105264603301,0.00392716886826134,3.00170220752422,3.00028615148779,8,7,3.90308998699194,3.95424250943932,7,0,3,3.90308998699194,26,0,3,4.43136376415899,0,3,0,3,3,3,3.60205999132796,3.60205999132796,0,2,3.47712125471966,3.0
0.0,0.0,0.0,Conferir o sacramento do batismo a alguém,0,batizou,V,,"Em 1972 , Ronald Heyer , maior especialista sobre esses anfíbios no mundo , *batizou* uma espécie de , em homenagem ao seu professor , Jens Knudsen , que o incentivou a se tornar um pesquisador .","['chamar', 'intitular', 'denominar', 'nomear']",,0.0,False,,6.26,3.86093662070009,4.62,3.74973631556906,4.72,3.75739602879302,-7.15615606307983,-7.3406810760498,2.84,3.58433122436753,0.00164776316150825,0.000851344300112597,3.00036957683549,3.00071502551382,8,7,3.90308998699194,3.95424250943932,2,0,3,3.47712125471966,96,0,3,4.98677173426625,0,3,0,3,3,3,3.60205999132796,3.60205999132796,0,1,3.30102999566398,3.0
0.0,0.0,0.0,Ato ou efeito de deslocar da posição normal.,3,deslocamento,N,"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0]","Esta locomoção só é possível porque a pele do anfisbênio não está presa ao seu tronco , o que facilita o *deslocamento* do animal .","['movimento', 'movimentação', 'locomoção', 'deslocação', 'viagem']","['deslocamento', 'movimentação', 'movimento', 'deslocação', 'viagem', 'locomoção']",-0.2761904762,False,,6.85065304755528,3.89490578453548,4.30508521247299,3.72469236411099,4.23874190667557,3.71922700290153,-6.27842998504639,-6.27842998504639,3.19475961896256,3.62270707859755,0.00181253947765908,0.00181253947765908,3.00078646336055,3.00078646336055,10,10,4.04139268515823,4.04139268515823,1,0,3,3.30102999566398,67,0,3,4.83250891270624,0,3,0,3,4,4,3.69897000433602,3.69897000433602,1,1,3.30102999566398,3.30102999566398
0.3333333333,0.3333333333,0.3333333333,"Isto é, receita.",3,fórmula,N,"[1.0, 2.0, 3.0, 4.0, 5.0]",A *fórmula* química da água é H20 porque na sua composição há duas par tes de hidrogênio e uma parte de oxigênio .,"['récipe', 'dosagem', 'prescrição', 'receita']","['dosagem', 'fórmula', 'receita', 'récipe', 'prescrição']",-0.0666666667,True,"Álgebra, Automóvel, Química, Religião",6.85065304755528,3.89490578453548,4.30508521247299,3.72469236411099,4.23874190667557,3.71922700290153,-6.63361215591431,-6.63361215591431,3.19475961896256,3.62270707859755,0.000384478071018592,0.000384478071018592,3.00016694461344,3.00016694461344,12,12,4.11394335230684,4.11394335230684,3,0,3,3.60205999132796,20,0,3,4.32221929473392,0,3,0,3,5,5,3.77815125038364,3.77815125038364,0,0,3.0,3.0
0.3333333333,0.3333333333,0.3333333333,"Prender algo ou alguém, deter, aprisionar.",3,captura,V,"[1.0, 2.0, 3.0]",Alguns processos de *captura* são bem simples : é o caso da planta chamada drósera .,"['conquista', 'tomada']","['conquista', 'captura', 'tomada']",-0.3333333333,False,,6.86,3.89542254603941,3.45,3.64836001098093,4.01,3.69983772586725,-6.28918790817261,-6.28918790817261,2.96,3.59769518592551,0.000357015351660121,0.000357015351660121,3.00015502212619,3.00015502212619,9,9,4.0,4.0,7,0,3,3.90308998699194,13,0,3,4.14612803567824,0,3,0,3,4,4,3.69897000433602,3.69897000433602,3,3,3.60205999132796,3.60205999132796
0.0,0.0,0.0,"Adquirir, pegar.",0,coletando,V,,"Depois de passarem 14 meses *coletando* fezes de um casal de pandas do zoológico de Memphis , os pesquisadores descobriram que nelas existiam mais de 12 tipos de bactérias com poder de digestão da celulose .","['pegar', 'colher', 'recolher', 'juntar', 'apanhar', 'reunir']",,0.0,False,,7.42,3.92531209149965,2.93,3.59439255037543,2.88,3.58883172559421,-4.54665994644165,-5.20325183868408,4.07,3.70500795933334,0.00291104825199791,0.00255403290033779,3.00110778833271,3.00126241560623,8,7,3.90308998699194,3.95424250943932,51,0,3,4.7160033436348,109,0,3,5.04139268515823,0,3,0,3,4,3,3.60205999132796,3.69897000433602,0,3,3.60205999132796,3.0
0.3333333333,0.3333333333,0.0,Estudo da estrutura dos seres orgânicos através da dissecação.,3,anatomia,N,"[0.0, 2.0]","No entanto , apenas conhecer a *anatomia* dessas asas coloridas não é suficiente para ter sucesso na construção dos robôs .",['constituição'],"['constituição', 'anatomia']",-0.3333333333,True,Medicina,6.76,3.88986172125819,4.88,3.76937732607614,4.79,3.76267856372744,-6.68126821517944,-6.68126821517944,3.03,3.60530504614111,0.00291104825199791,0.00291104825199791,3.00126241560623,3.00126241560623,9,9,4.0,4.0,24,0,3,4.39794000867204,157,0,3,5.19865708695442,0,3,0,3,4,4,3.69897000433602,3.69897000433602,2,2,3.47712125471966,3.47712125471966
0.3333333333,0.3333333333,0.3333333333,"Entregar, enviar ao destino.",3,expedição,N,"[0.0, 1.0, 3.0]","O local foi avistado pela primeira vez em 1o de novembro de 1501 Dia de Todos-os-Santos na região católica , por uma *expedição* portuguesa que veio reconhecer as terras descobertas por Pedro Álvares Cabral no ano anterior .","['viagem', 'jornada']","['viagem', 'expedição', 'jornada']",0.0,False,,6.29,3.86272752831797,5.19,3.79169064902012,4.86,3.76789761601809,-5.91445589065552,-5.91445589065552,3.55,3.65801139665711,0.00475105044901546,0.00475105044901546,3.00205846891132,3.00205846891132,9,9,4.0,4.0,28,0,3,4.46239799789896,232,0,3,5.36735592102602,0,3,0,3,3,3,3.60205999132796,3.60205999132796,0,0,3.0,3.0
0.0,0.0,0.0,Aptidão ou competência para gerir sua própria vida.,0,autonomia,N,,"Ele pode submergir a até 50 m abaixo do nível do mar , com *autonomia* para cerca de quatro horas de mergulho","['soberania', 'auto-suficiência', 'liberdade', 'autossuficiência', 'emancipação', 'autogoverno', 'independência']",,0.0,False,,7.33,3.92064500140679,3.9,3.69019608002851,4.08,3.70586371228392,-5.6170802116394,-5.6170802116394,3.96,3.6954816764902,0.0028286600939225,0.0028286600939225,3.00122673727539,3.00122673727539,8,8,3.95424250943932,3.95424250943932,10,0,3,4.04139268515823,118,0,3,5.07554696139253,0,3,0,3,3,3,3.60205999132796,3.60205999132796,3,3,3.60205999132796,3.60205999132796
0.0,0.0,0.0,Capacidade de realizar tarefas ou trabalhos de modo eficaz.,3,eficiência,N,"[1.0, 2.0, 3.0, 4.0]","Além disso , os industriais da época viam na idéia uma forma de aumentar a *eficiência* dos trabalhadores .","['produtividade', 'rendimento', 'produção', 'produtividade']","['eficiência', 'rendimento', 'produção', 'produtividade']",-0.3333333333,False,,6.29,3.86272752831797,5.19,3.79169064902012,4.86,3.76789761601809,-5.91445589065552,-5.91445589065552,3.55,3.65801139665711,0.00475105044901546,0.00475105044901546,3.00205846891132,3.00205846891132,9,9,4.0,4.0,28,0,3,4.46239799789896,232,0,3,5.36735592102602,0,3,0,3,3,3,3.60205999132796,3.60205999132796,0,0,3.0,3.0
0.0,0.0,0.0,"Ato ou efeito de contribuir, de colaborar.",0,contribuição,N,,A *contribuição* do artista no campo científico era pouco divulgada e se tornou mais conhecida somente a partir da década de 1960 .,"['achega', 'aporte', 'subsídio', 'ajuda', 'apoio', 'cooperação', 'auxílio', 'colaboração', 'reforço']",,0.0,False,,8.19,3.96331551138611,3.87,3.68752896121463,3.96,3.6954816764902,-7.27887296676636,-7.27887296676636,2.38,3.52891670027765,0.0,0.0,3.0,3.0,10,10,4.04139268515823,4.04139268515823,1,0,3,3.30102999566398,0,0,3,3.0,0,3,0,3,4,4,3.69897000433602,3.69897000433602,0,0,3.0,3.0
0.0,0.0,0.0,"Arte de dissimular, esconder aos olhos.",0,camuflagem,N,,"Além de promover a *camuflagem* , o material é flexível e tão fino quanto uma folha de papel .","['homocromia', 'reprodução', 'adaptação', 'imitação', 'similitude', 'disfarce', 'mimetismo', 'semelhança', 'acomodação']",,0.0,False,,7.3,3.91907809237607,3.18,3.62117628177504,2.95,3.59659709562646,-5.43125104904175,-6.0285530090332,3.66,3.66838591669,0.00030208991294318,0.00208716667124379,3.00090550033145,3.00013117616973,7,8,3.95424250943932,3.90308998699194,7,0,3,3.90308998699194,11,0,3,4.07918124604763,0,3,0,3,3,3,3.60205999132796,3.60205999132796,0,4,3.69897000433602,3.0
