text,type,year
"Considerando a inscrição de Restos a Pagar não Processados a serem custeados com recursos “não vinculados” sem que houvesse disponibilidade de caixa, devendo, por outro lado, ser ponderado em razão da existência de disponibilidades líquidas de “recursos vinculados” bem superiores ao montante sem disponibilidade de “recursos não vinculados”;",Considerandos,2015
"Considerando que a transparência da gestão é importante requisito para o exercício da cidadania, cabendo ao gestor fornecer à população, no mínimo, as informações exigidas por lei, e o que se pode verificar é que o “poder Executivo municipal Não disponibilizou integralmente para a sociedade o conjunto de informações exigido na LRF, na Lei Complementar nº 131/2009, na Lei nº 12.527/2011 (LAI) e na Constituição Federal”, devendo, no entanto, ser ponderado o fato de que o nível de transparência apresentado pelo município foi classificado como “Moderado”, conforme aplicação de metodologia de levantamento do ITMPE, desenvolvida pelo TCE-PE, localizando o Município de Cachoeirinha na 3º colocação estadual no exercício de 2015 e a 7º colocação no exercício de 2016;",Considerandos,2015
Considerando que os limites constitucionais e legais abordados pelo Relatório de Auditoria foram cumpridos;,Considerandos,2015
"Considerando que, com base no Demonstrativo Contribuições Patronais ao RGPS, não houve o pagamento do montante de R$ 1.538.770,63 em relação ao montante contabilizado como devido de R$ 3.643.071,46;",Considerandos,2015
"Considerando que, conforme Sistema Tome Contas, houve gastos de cerca de um milhão de reais com festividades;",Considerandos,2015
"Considerando que houve o descumprimento do comprometimento da Receita Corrente Líquida com a Despesa Total com Pessoal, cujos percentuais foram de 55,19%, de 57,27% e  de 58,52%, no 1º, 2º e  3º quadrimestres de 2015 respectivamente;",Considerandos,2015
"Considerando que embora cumpridos os limites constitucionais e legais relativos à aplicação na Educação, os indicadores comparativos com outros exercícios apresentaram queda,",Considerandos,2015
Considerando o teor do Relatório de Auditoria;,Considerandos,2015
"Considerando a execução orçamentária do Município de Aliança no exercício de 2015 evidencia um vultoso déficit de execução orçamentária, no montante de R$ 8.551.968,68, o que tornou improvável que no exercício posterior a Prefeitura de Aliança quitasse integralmente os compromissos assumidos, bem como consubstanciou ainda um insuficiente planejamento orçamentário-financeiro do Município, em desconformidade com a Constituição Federal, artigo 37, e Lei de Responsabilidade Fiscal, artigos 1º, caput e § 1º;",Considerandos,2015
Considerando que houve distorções na elaboração das Leis orçamentárias (LOA e LDO);,Considerandos,2015
"Considerando, a despeito da crise nas contas do Poder Executivo, uma ausência de atuação do Chefe do Executivo quanto ao dever de adotar medidas efetivas visando à arrecadação de receitas próprias, indo de encontro da Carta Magna, artigos 1º, 29, 30, 37, 156, bem assim da Lei de Responsabilidade Fiscal – LRF, artigos 1º e 11;",Considerandos,2015
"Considerando também a inércia da Administração em proceder à cobrança de créditos inscritos em dívida ativa tributária, em afronta aos princípios expressos da Administração Pública, notadamente o da Legalidade e Eficiência, da Lei Maior - artigo 37, caput, ao Código Tributário Nacional, artigos 201 a 204, Lei Federal nº 4.320/64, artigo 39, e Lei Federal n.º 6.830/80, artigos 1º e 2º, bem como a Lei de Responsabilidade Fiscal, artigo 13;",Considerandos,2015
"Considerando que houve extrapolação ao limite de gastos com pessoal, 54% da Receita Corrente Líquida – RCL, nos três quadrimestres (69,38%, 69,65% e 75,15% da RCL, respectivamente) do exercício de 2015;",Considerandos,2015
"Considerando a realização de despesas com recursos do FUNDEB sem lastro financeiro, contrariando o artigo 21 da Lei Federal nº 11.494/07;",Considerandos,2015
"Considerando que não foi realizado o integral recolhimento das contribuições previdenciárias devidas ao Regime Geral de Previdência Social - RGPS da competência 2015. Deixou-se de recolher tais quantias: R$ 1.457,33 (dos servidores) e de R$ 234.263,25 (patronal), desrespeitados os princípios expressos da administração pública, os postulados do interesse público e da economicidade e o princípio do equilíbrio financeiro-atuarial do regime geral de previdência social - Lei Federal nº. 8.212/91, artigos 12, 20, 22 e 30, e artigos 37, 70, 195 e 201, da Constituição Federal;",Considerandos,2015
"Considerando que foi ultrapassado o limite de gastos da DTP previsto na LRF, alcançando 68,58%, 69,73% e 71,63% no 1º, 2º e 3º quadrimestres de 2015, respectivamente, em desacordo com o art. 20 da LRF;",Considerandos,2015
"Considerando que a Despesa com Pessoal ultrapassou o limite durante todo o exercício, sem que se ordenasse ou promovesse, em forma e prazos da LRF, execução de medida à redução do seu montante ao teto legal máximo; ",Considerandos,2015
"Considerando a superestimativa da receita e da despesa, a não corresponder à real capacidade de arrecadação e dispêndio, em afronta ao art. 1º, § 1º da LRF, bem como ao art. 7º c/c o art. 40 da Lei nº 4.320/64;",Considerandos,2015
"Considerando o déficit de execução orçamentária da ordem de R$ 1.927.746,69, caracterizando a realização de despesa em volume superior às receitas arrecadadas;",Considerandos,2015
"Considerando as deficiências no Portal da Transparência da Prefeitura Municipal de Macaparana, não tendo o Poder Executivo Municipal disponibilizado integralmente para a sociedade o conjunto de informações exigido na LRF, na Lei Complementar nº 131/2009, na Lei nº 12.527/2011 (LAI) e na Constituição Federal, apresentando nível de transparência “Insuficiente”, conforme aplicação de metodologia de levantamento do ITMPE, item 10.1 do Relatório de Auditoria;",Considerandos,2015
Considerando os termos do Relatório de Auditoria (doc. 51) e da defesa apresentada (doc. 55);  ,Considerandos,2015
"Considerando que o presente processo trata de auditoria realizada nas Contas de Governo, compreendendo primordialmente a verificação do cumprimento de limites constitucionais e legais;",Considerandos,2015
"Considerando que a Prefeitura Municipal de Afrânio deixou de atender ao limite de repasse de duodécimo, no percentual de 0,35% do valor permitido e, portanto, inexpressivo;",Considerandos,2015
"Considerando que a Prefeitura cumpriu os demais limites constitucionais e legais, conforme evidencia o quadro demonstrativo constante no Relatório de Auditoria e no Inteiro Teor da presente Deliberação;",Considerandos,2015
Considerando que as irregularidades apontadas pela auditoria ensejam determinações para que não voltem a se repetir em futuros exercícios;,Considerandos,2015
Considerando os termos do Relatório de Auditoria (doc. 59) e da defesa apresentada (doc. 68);  ,Considerandos,2015
"Considerando que houve extrapolação do limite de Despesa Total com Pessoal do Poder Executivo Municipal, no percentual de 56,28%, ao final do exercício, contrariando o artigo 20, inciso III, alínea “b”, da Lei Complementar no 101/2000 (Lei de Responsabilidade Fiscal);",Considerandos,2015
Considerando que o Poder Executivo de Salgadinho vem descumprindo reiteradamente o limite de despesas com pessoal desde o 1o quadrimestre de 2012;,Considerandos,2015
"Considerando que, ainda assim, o Chefe do Poder Executivo Municipal, ao longo do exercício de 2015, deixou de ordenar ou de promover, na forma e nos prazos da Lei de Responsabilidade Fiscal, a execução de medidas efetivas para a redução do montante da despesa com pessoal, configurando a prática da infração administrativa, prevista na Lei Federal no 10.028/2000 (artigo 5o, inciso IV), e Resolução T. C. no 04/2009 (artigo 14, inciso III);",Considerandos,2015
"Considerando que houve recolhimento parcial das contribuições previdenciárias devidas ao RGPS (parte patronal), no montante de R$ 102.029,67, contrariando a legislação correlata;  ",Considerandos,2015
"Considerando que não foi recolhida a totalidade das contribuições devidas ao RPPS, deixando-se de repassar ao RPPS o montante de R$ 134.215,33, referente à parte patronal;   ",Considerandos,2015
"Considerando que o pagamento das contribuições previdenciárias intempestivamente, ou seu não pagamento, geram ônus para o Erário em virtude dos acréscimos pecuniários decorrentes, e comprometem gestões futuras, que acabam tendo que arcar não apenas com as contribuições ordinárias, como também com a amortização, normalmente de longo prazo, de dívidas deixadas por administrações passadas;",Considerandos,2015
"Considerando o baixo índice de arrecadação das receitas tributárias próprias (2,67% das receitas orçamentárias arrecadadas), com destaque para a Dívida Ativa Tributária que não teve nenhuma arrecadação, inobstante a sua previsão no orçamento, situações estas também identificadas no exercício de 2014;",Considerandos,2015
"Considerando que, da mesma forma que no exercício de 2014, constatou-se no exercício de 2015 a existência de baixos índices de liquidez imediata (0,23) e corrente (0,34), revelando a incapacidade financeira do Município para o cumprimento de obrigações de curto prazo;",Considerandos,2015
"Considerando que o Poder Executivo municipal não disponibilizou integralmente para a sociedade o conjunto de informações exigido na Lei de Responsabilidade Fiscal (LRF), na Lei Complementar no 131/2009, na Lei no 12.527/2011 (Lei de Acesso à Informação - LAI) e na Constituição Federal, apresentando nível de transparência “Insuficiente”, conforme aplicação de metodologia de levantamento do Índice de Transparência dos Municípios de Pernambuco (ITM-PE);",Considerandos,2015
Considerando que as irregularidades apontadas pela auditoria também ensejam determinações para que não voltem a se repetir em futuros exercícios;,Considerandos,2015
"Considerando que as contas de governo são o instrumento por meio do qual o Chefe do Poder Executivo expressa os resultados da atuação governamental em forma de contas globais , que devem refletir a situação das finanças da unidade federativa, revelando o cumprimento do orçamento, dos planos de governo, dos programas governamentais, os níveis de endividamento, o atendimento aos limites de gastos mínimo e máximo previstos para a saúde, educação e com pessoal;",Considerandos,2015
